Record Length,20480,,Source,CH1
Sample Interval,CH1:0.0000399999990,,Second,Volt
,,,-0.31415998936,-0.00048,
,,,-0.31411999464,-0.00056,
,,,-0.31407999992,-0.00048,
,,,-0.31404000521,-0.00048,
,,,-0.31399998069,-0.00048,
,,,-0.31395998597,-0.00048,
,,,-0.31391999125,-0.00048,
,,,-0.31387999654,-0.00056,
,,,-0.31384000182,-0.00048,
,,,-0.31379997730,-0.00048,
,,,-0.31375998259,-0.00056,
,,,-0.31371998787,-0.00048,
,,,-0.31367999315,-0.00056,
,,,-0.31363999844,-0.00064,
,,,-0.31360000372,-0.00048,
,,,-0.31355997920,-0.00056,
,,,-0.31351998448,-0.00048,
,,,-0.31347998977,-0.00056,
,,,-0.31343999505,-0.00048,
,,,-0.31340000033,-0.00048,
,,,-0.31336000562,-0.00048,
,,,-0.31331998110,-0.00048,
,,,-0.31327998638,-0.00040,
,,,-0.31323999166,-0.00056,
,,,-0.31319999695,-0.00048,
,,,-0.31316000223,-0.00056,
,,,-0.31311997771,-0.00048,
,,,-0.31307998300,-0.00048,
,,,-0.31303998828,-0.00048,
,,,-0.31299999356,-0.00048,
,,,-0.31295999885,-0.00048,
,,,-0.31292000413,-0.00056,
,,,-0.31287997961,-0.00048,
,,,-0.31283998489,-0.00048,
,,,-0.31279999018,-0.00056,
,,,-0.31275999546,-0.00056,
,,,-0.31272000074,-0.00056,
,,,-0.31268000603,-0.00056,
,,,-0.31263998151,-0.00048,
,,,-0.31259998679,-0.00048,
,,,-0.31255999207,-0.00056,
,,,-0.31251999736,-0.00056,
,,,-0.31248000264,-0.00056,
,,,-0.31243997812,-0.00056,
,,,-0.31239998341,-0.00072,
,,,-0.31235998869,-0.00056,
,,,-0.31231999397,-0.00048,
,,,-0.31227999926,-0.00048,
,,,-0.31224000454,-0.00048,
,,,-0.31219998002,-0.00056,
,,,-0.31215998530,-0.00048,
,,,-0.31211999059,-0.00048,
,,,-0.31207999587,-0.00056,
,,,-0.31204000115,-0.00048,
,,,-0.31200000644,-0.00048,
,,,-0.31195998192,-0.00048,
,,,-0.31191998720,-0.00056,
,,,-0.31187999249,-0.00048,
,,,-0.31183999777,-0.00048,
,,,-0.31180000305,-0.00056,
,,,-0.31175997853,-0.00056,
,,,-0.31171998382,-0.00056,
,,,-0.31167998910,-0.00056,
,,,-0.31163999438,-0.00048,
,,,-0.31159999967,-0.00056,
,,,-0.31156000495,-0.00056,
,,,-0.31151998043,-0.00048,
,,,-0.31147998571,-0.00048,
,,,-0.31143999100,-0.00048,
,,,-0.31139999628,-0.00048,
,,,-0.31136000156,-0.00056,
,,,-0.31132000685,-0.00072,
,,,-0.31127998233,-0.00048,
,,,-0.31123998761,-0.00048,
,,,-0.31119999290,-0.00056,
,,,-0.31115999818,-0.00048,
,,,-0.31112000346,-0.00048,
,,,-0.31107997894,-0.00048,
,,,-0.31103998423,-0.00048,
,,,-0.31099998951,-0.00056,
,,,-0.31095999479,-0.00048,
,,,-0.31092000008,-0.00048,
,,,-0.31088000536,-0.00048,
,,,-0.31083998084,-0.00072,
,,,-0.31079998612,-0.00048,
,,,-0.31075999141,-0.00056,
,,,-0.31071999669,-0.00056,
,,,-0.31068000197,-0.00072,
,,,-0.31063997746,-0.00056,
,,,-0.31059998274,-0.00048,
,,,-0.31055998802,-0.00056,
,,,-0.31051999331,-0.00048,
,,,-0.31047999859,-0.00056,
,,,-0.31044000387,-0.00048,
,,,-0.31039997935,-0.00048,
,,,-0.31035998464,-0.00048,
,,,-0.31031998992,-0.00048,
,,,-0.31027999520,-0.00048,
,,,-0.31024000049,-0.00056,
,,,-0.31020000577,-0.00048,
,,,-0.31015998125,-0.00048,
,,,-0.31011998653,-0.00040,
,,,-0.31007999182,-0.00048,
,,,-0.31003999710,-0.00056,
,,,-0.31000000238,-0.00056,
,,,-0.30995997787,-0.00056,
,,,-0.30991998315,-0.00048,
,,,-0.30987998843,-0.00048,
,,,-0.30983999372,-0.00056,
,,,-0.30979999900,-0.00048,
,,,-0.30976000428,-0.00048,
,,,-0.30971997976,-0.00048,
,,,-0.30967998505,-0.00056,
,,,-0.30963999033,-0.00056,
,,,-0.30959999561,-0.00048,
,,,-0.30956000090,-0.00048,
,,,-0.30952000618,-0.00056,
,,,-0.30947998166,-0.00048,
,,,-0.30943998694,-0.00056,
,,,-0.30939999223,-0.00048,
,,,-0.30935999751,-0.00056,
,,,-0.30932000279,-0.00048,
,,,-0.30927997828,-0.00048,
,,,-0.30923998356,-0.00048,
,,,-0.30919998884,-0.00040,
,,,-0.30915999413,-0.00048,
,,,-0.30911999941,-0.00040,
,,,-0.30908000469,-0.00056,
,,,-0.30903998017,-0.00048,
,,,-0.30899998546,-0.00056,
,,,-0.30895999074,-0.00056,
,,,-0.30891999602,-0.00056,
,,,-0.30888000131,-0.00056,
,,,-0.30884000659,-0.00056,
,,,-0.30879998207,-0.00064,
,,,-0.30875998735,-0.00056,
,,,-0.30871999264,-0.00056,
,,,-0.30867999792,-0.00056,
,,,-0.30864000320,-0.00048,
,,,-0.30859997869,-0.00048,
,,,-0.30855998397,-0.00048,
,,,-0.30851998925,-0.00056,
,,,-0.30847999454,-0.00048,
,,,-0.30843999982,-0.00048,
,,,-0.30840000510,-0.00056,
,,,-0.30835998058,-0.00048,
,,,-0.30831998587,-0.00056,
,,,-0.30827999115,-0.00048,
,,,-0.30823999643,-0.00048,
,,,-0.30820000172,-0.00048,
,,,-0.30816000700,-0.00040,
,,,-0.30811998248,-0.00048,
,,,-0.30807998776,-0.00048,
,,,-0.30803999305,-0.00048,
,,,-0.30799999833,-0.00048,
,,,-0.30796000361,-0.00056,
,,,-0.30791997910,-0.00048,
,,,-0.30787998438,-0.00056,
,,,-0.30783998966,-0.00064,
,,,-0.30779999495,-0.00048,
,,,-0.30776000023,-0.00056,
,,,-0.30772000551,-0.00048,
,,,-0.30767998099,-0.00048,
,,,-0.30763998628,-0.00048,
,,,-0.30759999156,-0.00056,
,,,-0.30755999684,-0.00056,
,,,-0.30752000213,-0.00048,
,,,-0.30747997761,-0.00064,
,,,-0.30743998289,-0.00056,
,,,-0.30739998817,-0.00056,
,,,-0.30735999346,-0.00056,
,,,-0.30731999874,-0.00048,
,,,-0.30728000402,-0.00056,
,,,-0.30723997951,-0.00056,
,,,-0.30719998479,-0.00056,
,,,-0.30715999007,-0.00056,
,,,-0.30711999536,-0.00056,
,,,-0.30708000064,-0.00056,
,,,-0.30704000592,-0.00048,
,,,-0.30699998140,-0.00048,
,,,-0.30695998669,-0.00056,
,,,-0.30691999197,-0.00048,
,,,-0.30687999725,-0.00064,
,,,-0.30684000254,-0.00056,
,,,-0.30679997802,-0.00056,
,,,-0.30675998330,-0.00048,
,,,-0.30671998858,-0.00056,
,,,-0.30667999387,-0.00048,
,,,-0.30663999915,-0.00048,
,,,-0.30660000443,-0.00056,
,,,-0.30655997992,-0.00056,
,,,-0.30651998520,-0.00056,
,,,-0.30647999048,-0.00056,
,,,-0.30643999577,-0.00048,
,,,-0.30640000105,-0.00048,
,,,-0.30636000633,-0.00056,
,,,-0.30631998181,-0.00048,
,,,-0.30627998710,-0.00072,
,,,-0.30623999238,-0.00048,
,,,-0.30619999766,-0.00056,
,,,-0.30616000295,-0.00056,
,,,-0.30611997843,-0.00048,
,,,-0.30607998371,-0.00056,
,,,-0.30603998899,-0.00064,
,,,-0.30599999428,-0.00072,
,,,-0.30595999956,-0.00064,
,,,-0.30592000484,-0.00072,
,,,-0.30587998033,-0.00072,
,,,-0.30583998561,-0.00064,
,,,-0.30579999089,-0.00056,
,,,-0.30575999618,-0.00064,
,,,-0.30572000146,-0.00048,
,,,-0.30568000674,-0.00048,
,,,-0.30563998222,-0.00048,
,,,-0.30559998751,-0.00048,
,,,-0.30555999279,-0.00056,
,,,-0.30551999807,-0.00056,
,,,-0.30548000336,-0.00048,
,,,-0.30543997884,-0.00072,
,,,-0.30539998412,-0.00056,
,,,-0.30535998940,-0.00064,
,,,-0.30531999469,-0.00072,
,,,-0.30527999997,-0.00056,
,,,-0.30524000525,-0.00048,
,,,-0.30519998074,-0.00072,
,,,-0.30515998602,-0.00056,
,,,-0.30511999130,-0.00056,
,,,-0.30507999659,-0.00056,
,,,-0.30504000187,-0.00072,
,,,-0.30500000715,-0.00064,
,,,-0.30495998263,-0.00056,
,,,-0.30491998792,-0.00056,
,,,-0.30487999320,-0.00056,
,,,-0.30483999848,-0.00056,
,,,-0.30480000377,-0.00056,
,,,-0.30475997925,-0.00048,
,,,-0.30471998453,-0.00056,
,,,-0.30467998981,-0.00056,
,,,-0.30463999510,-0.00064,
,,,-0.30460000038,-0.00072,
,,,-0.30456000566,-0.00056,
,,,-0.30451998115,-0.00048,
,,,-0.30447998643,-0.00072,
,,,-0.30443999171,-0.00056,
,,,-0.30439999700,-0.00064,
,,,-0.30436000228,-0.00048,
,,,-0.30431997776,-0.00048,
,,,-0.30427998304,-0.00048,
,,,-0.30423998833,-0.00056,
,,,-0.30419999361,-0.00048,
,,,-0.30415999889,-0.00072,
,,,-0.30412000418,-0.00056,
,,,-0.30407997966,-0.00048,
,,,-0.30403998494,-0.00048,
,,,-0.30399999022,-0.00064,
,,,-0.30395999551,-0.00072,
,,,-0.30392000079,-0.00072,
,,,-0.30388000607,-0.00064,
,,,-0.30383998156,-0.00072,
,,,-0.30379998684,-0.00048,
,,,-0.30375999212,-0.00048,
,,,-0.30371999741,-0.00056,
,,,-0.30368000269,-0.00056,
,,,-0.30363997817,-0.00056,
,,,-0.30359998345,-0.00080,
,,,-0.30355998874,-0.00072,
,,,-0.30351999402,-0.00056,
,,,-0.30347999930,-0.00072,
,,,-0.30344000459,-0.00056,
,,,-0.30339998007,-0.00072,
,,,-0.30335998535,-0.00072,
,,,-0.30331999063,-0.00056,
,,,-0.30327999592,-0.00056,
,,,-0.30324000120,-0.00056,
,,,-0.30320000648,-0.00056,
,,,-0.30315998197,-0.00056,
,,,-0.30311998725,-0.00056,
,,,-0.30307999253,-0.00056,
,,,-0.30303999782,-0.00072,
,,,-0.30300000310,-0.00080,
,,,-0.30295997858,-0.00048,
,,,-0.30291998386,-0.00072,
,,,-0.30287998915,-0.00072,
,,,-0.30283999443,-0.00064,
,,,-0.30279999971,-0.00072,
,,,-0.30276000500,-0.00056,
,,,-0.30271998048,-0.00072,
,,,-0.30267998576,-0.00056,
,,,-0.30263999104,-0.00056,
,,,-0.30259999633,-0.00064,
,,,-0.30256000161,-0.00056,
,,,-0.30252000690,-0.00056,
,,,-0.30247998238,-0.00072,
,,,-0.30243998766,-0.00056,
,,,-0.30239999294,-0.00056,
,,,-0.30235999823,-0.00056,
,,,-0.30232000351,-0.00056,
,,,-0.30227997899,-0.00056,
,,,-0.30223998427,-0.00056,
,,,-0.30219998956,-0.00056,
,,,-0.30215999484,-0.00072,
,,,-0.30212000012,-0.00072,
,,,-0.30208000541,-0.00072,
,,,-0.30203998089,-0.00056,
,,,-0.30199998617,-0.00080,
,,,-0.30195999146,-0.00056,
,,,-0.30191999674,-0.00056,
,,,-0.30188000202,-0.00072,
,,,-0.30183997750,-0.00056,
,,,-0.30179998279,-0.00072,
,,,-0.30175998807,-0.00064,
,,,-0.30171999335,-0.00056,
,,,-0.30167999864,-0.00048,
,,,-0.30164000392,-0.00056,
,,,-0.30159997940,-0.00056,
,,,-0.30155998468,-0.00056,
,,,-0.30151998997,-0.00056,
,,,-0.30147999525,-0.00056,
,,,-0.30144000053,-0.00056,
,,,-0.30140000582,-0.00072,
,,,-0.30135998130,-0.00056,
,,,-0.30131998658,-0.00056,
,,,-0.30127999187,-0.00072,
,,,-0.30123999715,-0.00064,
,,,-0.30120000243,-0.00056,
,,,-0.30115997791,-0.00056,
,,,-0.30111998320,-0.00072,
,,,-0.30107998848,-0.00064,
,,,-0.30103999376,-0.00056,
,,,-0.30099999905,-0.00048,
,,,-0.30096000433,-0.00056,
,,,-0.30091997981,-0.00064,
,,,-0.30087998509,-0.00056,
,,,-0.30083999038,-0.00056,
,,,-0.30079999566,-0.00064,
,,,-0.30076000094,-0.00056,
,,,-0.30072000623,-0.00072,
,,,-0.30067998171,-0.00072,
,,,-0.30063998699,-0.00056,
,,,-0.30059999228,-0.00056,
,,,-0.30055999756,-0.00056,
,,,-0.30052000284,-0.00072,
,,,-0.30047997832,-0.00072,
,,,-0.30043998361,-0.00056,
,,,-0.30039998889,-0.00072,
,,,-0.30035999417,-0.00072,
,,,-0.30031999946,-0.00056,
,,,-0.30028000474,-0.00048,
,,,-0.30023998022,-0.00064,
,,,-0.30019998550,-0.00056,
,,,-0.30015999079,-0.00048,
,,,-0.30011999607,-0.00056,
,,,-0.30008000135,-0.00048,
,,,-0.30004000664,-0.00072,
,,,-0.29999998212,-0.00056,
,,,-0.29995998740,-0.00072,
,,,-0.29991999269,-0.00072,
,,,-0.29987999797,-0.00064,
,,,-0.29984000325,-0.00056,
,,,-0.29979997873,-0.00072,
,,,-0.29975998402,-0.00072,
,,,-0.29971998930,-0.00056,
,,,-0.29967999458,-0.00056,
,,,-0.29963999987,-0.00072,
,,,-0.29960000515,-0.00064,
,,,-0.29955998063,-0.00048,
,,,-0.29951998591,-0.00056,
,,,-0.29947999120,-0.00064,
,,,-0.29943999648,-0.00064,
,,,-0.29940000176,-0.00072,
,,,-0.29936000705,-0.00056,
,,,-0.29931998253,-0.00056,
,,,-0.29927998781,-0.00064,
,,,-0.29923999310,-0.00056,
,,,-0.29919999838,-0.00064,
,,,-0.29916000366,-0.00072,
,,,-0.29911997914,-0.00064,
,,,-0.29907998443,-0.00056,
,,,-0.29903998971,-0.00072,
,,,-0.29899999499,-0.00064,
,,,-0.29896000028,-0.00056,
,,,-0.29892000556,-0.00064,
,,,-0.29887998104,-0.00064,
,,,-0.29883998632,-0.00056,
,,,-0.29879999161,-0.00072,
,,,-0.29875999689,-0.00064,
,,,-0.29872000217,-0.00056,
,,,-0.29867997766,-0.00056,
,,,-0.29863998294,-0.00056,
,,,-0.29859998822,-0.00056,
,,,-0.29855999351,-0.00064,
,,,-0.29851999879,-0.00072,
,,,-0.29848000407,-0.00048,
,,,-0.29843997955,-0.00048,
,,,-0.29839998484,-0.00048,
,,,-0.29835999012,-0.00056,
,,,-0.29831999540,-0.00056,
,,,-0.29828000069,-0.00056,
,,,-0.29824000597,-0.00056,
,,,-0.29819998145,-0.00056,
,,,-0.29815998673,-0.00064,
,,,-0.29811999202,-0.00072,
,,,-0.29807999730,-0.00072,
,,,-0.29804000258,-0.00064,
,,,-0.29799997807,-0.00064,
,,,-0.29795998335,-0.00072,
,,,-0.29791998863,-0.00056,
,,,-0.29787999392,-0.00056,
,,,-0.29783999920,-0.00056,
,,,-0.29780000448,-0.00056,
,,,-0.29775997996,-0.00056,
,,,-0.29771998525,-0.00056,
,,,-0.29767999053,-0.00072,
,,,-0.29763999581,-0.00056,
,,,-0.29760000110,-0.00056,
,,,-0.29756000638,-0.00064,
,,,-0.29751998186,-0.00056,
,,,-0.29747998714,-0.00048,
,,,-0.29743999243,-0.00056,
,,,-0.29739999771,-0.00056,
,,,-0.29736000299,-0.00056,
,,,-0.29731997848,-0.00056,
,,,-0.29727998376,-0.00056,
,,,-0.29723998904,-0.00056,
,,,-0.29719999433,-0.00056,
,,,-0.29715999961,-0.00072,
,,,-0.29712000489,-0.00056,
,,,-0.29707998037,-0.00056,
,,,-0.29703998566,-0.00056,
,,,-0.29699999094,-0.00064,
,,,-0.29695999622,-0.00072,
,,,-0.29692000151,-0.00056,
,,,-0.29688000679,-0.00056,
,,,-0.29683998227,-0.00064,
,,,-0.29679998755,-0.00056,
,,,-0.29675999284,-0.00064,
,,,-0.29671999812,-0.00072,
,,,-0.29668000340,-0.00056,
,,,-0.29663997889,-0.00072,
,,,-0.29659998417,-0.00048,
,,,-0.29655998945,-0.00056,
,,,-0.29651999474,-0.00072,
,,,-0.29648000002,-0.00056,
,,,-0.29644000530,-0.00056,
,,,-0.29639998078,-0.00072,
,,,-0.29635998607,-0.00056,
,,,-0.29631999135,-0.00040,
,,,-0.29627999663,-0.00056,
,,,-0.29624000192,-0.00048,
,,,-0.29620000720,-0.00072,
,,,-0.29615998268,-0.00056,
,,,-0.29611998796,-0.00072,
,,,-0.29607999325,-0.00072,
,,,-0.29603999853,-0.00072,
,,,-0.29600000381,-0.00072,
,,,-0.29595997930,-0.00056,
,,,-0.29591998458,-0.00064,
,,,-0.29587998986,-0.00048,
,,,-0.29583999515,-0.00048,
,,,-0.29580000043,-0.00056,
,,,-0.29576000571,-0.00048,
,,,-0.29571998119,-0.00056,
,,,-0.29567998648,-0.00072,
,,,-0.29563999176,-0.00072,
,,,-0.29559999704,-0.00064,
,,,-0.29556000233,-0.00056,
,,,-0.29551997781,-0.00072,
,,,-0.29547998309,-0.00056,
,,,-0.29543998837,-0.00048,
,,,-0.29539999366,-0.00056,
,,,-0.29535999894,-0.00056,
,,,-0.29532000422,-0.00072,
,,,-0.29527997971,-0.00056,
,,,-0.29523998499,-0.00056,
,,,-0.29519999027,-0.00048,
,,,-0.29515999556,-0.00072,
,,,-0.29512000084,-0.00056,
,,,-0.29508000612,-0.00048,
,,,-0.29503998160,-0.00056,
,,,-0.29499998689,-0.00056,
,,,-0.29495999217,-0.00072,
,,,-0.29491999745,-0.00048,
,,,-0.29488000274,-0.00072,
,,,-0.29483997822,-0.00056,
,,,-0.29479998350,-0.00056,
,,,-0.29475998878,-0.00056,
,,,-0.29471999407,-0.00056,
,,,-0.29467999935,-0.00048,
,,,-0.29464000463,-0.00056,
,,,-0.29459998012,-0.00048,
,,,-0.29455998540,-0.00064,
,,,-0.29451999068,-0.00056,
,,,-0.29447999597,-0.00064,
,,,-0.29444000125,-0.00056,
,,,-0.29440000653,-0.00048,
,,,-0.29435998201,-0.00056,
,,,-0.29431998730,-0.00056,
,,,-0.29427999258,-0.00056,
,,,-0.29423999786,-0.00056,
,,,-0.29420000315,-0.00048,
,,,-0.29415997863,-0.00064,
,,,-0.29411998391,-0.00064,
,,,-0.29407998919,-0.00072,
,,,-0.29403999448,-0.00072,
,,,-0.29399999976,-0.00072,
,,,-0.29396000504,-0.00056,
,,,-0.29391998053,-0.00056,
,,,-0.29387998581,-0.00056,
,,,-0.29383999109,-0.00056,
,,,-0.29379999638,-0.00056,
,,,-0.29376000166,-0.00048,
,,,-0.29372000694,-0.00048,
,,,-0.29367998242,-0.00072,
,,,-0.29363998771,-0.00072,
,,,-0.29359999299,-0.00056,
,,,-0.29355999827,-0.00056,
,,,-0.29352000356,-0.00048,
,,,-0.29347997904,-0.00048,
,,,-0.29343998432,-0.00080,
,,,-0.29339998960,-0.00072,
,,,-0.29335999489,-0.00056,
,,,-0.29332000017,-0.00048,
,,,-0.29328000546,-0.00056,
,,,-0.29323998094,-0.00056,
,,,-0.29319998622,-0.00072,
,,,-0.29315999150,-0.00064,
,,,-0.29311999679,-0.00056,
,,,-0.29308000207,-0.00056,
,,,-0.29304000735,-0.00056,
,,,-0.29299998283,-0.00064,
,,,-0.29295998812,-0.00072,
,,,-0.29291999340,-0.00056,
,,,-0.29287999868,-0.00056,
,,,-0.29284000397,-0.00056,
,,,-0.29279997945,-0.00048,
,,,-0.29275998473,-0.00056,
,,,-0.29271999002,-0.00048,
,,,-0.29267999530,-0.00056,
,,,-0.29264000058,-0.00056,
,,,-0.29260000587,-0.00056,
,,,-0.29255998135,-0.00048,
,,,-0.29251998663,-0.00056,
,,,-0.29247999191,-0.00056,
,,,-0.29243999720,-0.00072,
,,,-0.29240000248,-0.00056,
,,,-0.29235997796,-0.00072,
,,,-0.29231998324,-0.00048,
,,,-0.29227998853,-0.00056,
,,,-0.29223999381,-0.00048,
,,,-0.29219999909,-0.00048,
,,,-0.29216000438,-0.00056,
,,,-0.29211997986,-0.00048,
,,,-0.29207998514,-0.00048,
,,,-0.29203999043,-0.00048,
,,,-0.29199999571,-0.00064,
,,,-0.29196000099,-0.00056,
,,,-0.29192000628,-0.00048,
,,,-0.29187998176,-0.00064,
,,,-0.29183998704,-0.00072,
,,,-0.29179999232,-0.00056,
,,,-0.29175999761,-0.00072,
,,,-0.29172000289,-0.00056,
,,,-0.29167997837,-0.00056,
,,,-0.29163998365,-0.00048,
,,,-0.29159998894,-0.00048,
,,,-0.29155999422,-0.00048,
,,,-0.29151999950,-0.00056,
,,,-0.29148000479,-0.00048,
,,,-0.29143998027,-0.00056,
,,,-0.29139998555,-0.00072,
,,,-0.29135999084,-0.00056,
,,,-0.29131999612,-0.00048,
,,,-0.29128000140,-0.00056,
,,,-0.29124000669,-0.00056,
,,,-0.29119998217,-0.00048,
,,,-0.29115998745,-0.00056,
,,,-0.29111999273,-0.00056,
,,,-0.29107999802,-0.00048,
,,,-0.29104000330,-0.00048,
,,,-0.29099997878,-0.00056,
,,,-0.29095998406,-0.00056,
,,,-0.29091998935,-0.00056,
,,,-0.29087999463,-0.00056,
,,,-0.29083999991,-0.00056,
,,,-0.29080000520,-0.00048,
,,,-0.29075998068,-0.00048,
,,,-0.29071998596,-0.00056,
,,,-0.29067999125,-0.00048,
,,,-0.29063999653,-0.00072,
,,,-0.29060000181,-0.00056,
,,,-0.29056000710,-0.00048,
,,,-0.29051998258,-0.00072,
,,,-0.29047998786,-0.00064,
,,,-0.29043999314,-0.00064,
,,,-0.29039999843,-0.00056,
,,,-0.29036000371,-0.00056,
,,,-0.29031997919,-0.00048,
,,,-0.29027998447,-0.00048,
,,,-0.29023998976,-0.00056,
,,,-0.29019999504,-0.00048,
,,,-0.29016000032,-0.00056,
,,,-0.29012000561,-0.00056,
,,,-0.29007998109,-0.00056,
,,,-0.29003998637,-0.00056,
,,,-0.28999999166,-0.00064,
,,,-0.28995999694,-0.00056,
,,,-0.28992000222,-0.00056,
,,,-0.28988000751,-0.00048,
,,,-0.28983998299,-0.00064,
,,,-0.28979998827,-0.00056,
,,,-0.28975999355,-0.00056,
,,,-0.28971999884,-0.00048,
,,,-0.28968000412,-0.00048,
,,,-0.28963997960,-0.00048,
,,,-0.28959998488,-0.00056,
,,,-0.28955999017,-0.00056,
,,,-0.28951999545,-0.00048,
,,,-0.28948000073,-0.00056,
,,,-0.28944000602,-0.00048,
,,,-0.28939998150,-0.00056,
,,,-0.28935998678,-0.00064,
,,,-0.28931999207,-0.00048,
,,,-0.28927999735,-0.00048,
,,,-0.28924000263,-0.00048,
,,,-0.28919997811,-0.00048,
,,,-0.28915998340,-0.00048,
,,,-0.28911998868,-0.00056,
,,,-0.28907999396,-0.00056,
,,,-0.28903999925,-0.00056,
,,,-0.28900000453,-0.00072,
,,,-0.28895998001,-0.00056,
,,,-0.28891998529,-0.00056,
,,,-0.28887999058,-0.00056,
,,,-0.28883999586,-0.00056,
,,,-0.28880000114,-0.00056,
,,,-0.28876000643,-0.00056,
,,,-0.28871998191,-0.00064,
,,,-0.28867998719,-0.00056,
,,,-0.28863999248,-0.00064,
,,,-0.28859999776,-0.00056,
,,,-0.28856000304,-0.00056,
,,,-0.28851997852,-0.00048,
,,,-0.28847998381,-0.00048,
,,,-0.28843998909,-0.00056,
,,,-0.28839999437,-0.00056,
,,,-0.28835999966,-0.00048,
,,,-0.28832000494,-0.00048,
,,,-0.28827998042,-0.00048,
,,,-0.28823998570,-0.00048,
,,,-0.28819999099,-0.00056,
,,,-0.28815999627,-0.00048,
,,,-0.28812000155,-0.00056,
,,,-0.28808000684,-0.00072,
,,,-0.28803998232,-0.00056,
,,,-0.28799998760,-0.00072,
,,,-0.28795999289,-0.00048,
,,,-0.28791999817,-0.00056,
,,,-0.28788000345,-0.00064,
,,,-0.28783997893,-0.00072,
,,,-0.28779998422,-0.00072,
,,,-0.28775998950,-0.00048,
,,,-0.28771999478,-0.00064,
,,,-0.28768000007,-0.00056,
,,,-0.28764000535,-0.00056,
,,,-0.28759998083,-0.00048,
,,,-0.28755998611,-0.00056,
,,,-0.28751999140,-0.00056,
,,,-0.28747999668,-0.00064,
,,,-0.28744000196,-0.00072,
,,,-0.28740000725,-0.00056,
,,,-0.28735998273,-0.00056,
,,,-0.28731998801,-0.00056,
,,,-0.28727999330,-0.00056,
,,,-0.28723999858,-0.00056,
,,,-0.28720000386,-0.00056,
,,,-0.28715997934,-0.00056,
,,,-0.28711998463,-0.00056,
,,,-0.28707998991,-0.00056,
,,,-0.28703999519,-0.00072,
,,,-0.28700000048,-0.00072,
,,,-0.28696000576,-0.00072,
,,,-0.28691998124,-0.00064,
,,,-0.28687998652,-0.00072,
,,,-0.28683999181,-0.00064,
,,,-0.28679999709,-0.00056,
,,,-0.28676000237,-0.00056,
,,,-0.28671997786,-0.00056,
,,,-0.28667998314,-0.00064,
,,,-0.28663998842,-0.00072,
,,,-0.28659999371,-0.00056,
,,,-0.28655999899,-0.00064,
,,,-0.28652000427,-0.00056,
,,,-0.28647997975,-0.00056,
,,,-0.28643998504,-0.00064,
,,,-0.28639999032,-0.00048,
,,,-0.28635999560,-0.00072,
,,,-0.28632000089,-0.00072,
,,,-0.28628000617,-0.00056,
,,,-0.28623998165,-0.00048,
,,,-0.28619998693,-0.00056,
,,,-0.28615999222,-0.00056,
,,,-0.28611999750,-0.00072,
,,,-0.28608000278,-0.00080,
,,,-0.28603997827,-0.00072,
,,,-0.28599998355,-0.00064,
,,,-0.28595998883,-0.00048,
,,,-0.28591999412,-0.00056,
,,,-0.28587999940,-0.00056,
,,,-0.28584000468,-0.00056,
,,,-0.28579998016,-0.00056,
,,,-0.28575998545,-0.00072,
,,,-0.28571999073,-0.00072,
,,,-0.28567999601,-0.00056,
,,,-0.28564000130,-0.00056,
,,,-0.28560000658,-0.00056,
,,,-0.28555998206,-0.00056,
,,,-0.28551998734,-0.00056,
,,,-0.28547999263,-0.00056,
,,,-0.28543999791,-0.00064,
,,,-0.28540000319,-0.00072,
,,,-0.28535997868,-0.00056,
,,,-0.28531998396,-0.00056,
,,,-0.28527998924,-0.00056,
,,,-0.28523999453,-0.00064,
,,,-0.28519999981,-0.00072,
,,,-0.28516000509,-0.00072,
,,,-0.28511998057,-0.00056,
,,,-0.28507998586,-0.00056,
,,,-0.28503999114,-0.00056,
,,,-0.28499999642,-0.00080,
,,,-0.28496000171,-0.00072,
,,,-0.28492000699,-0.00056,
,,,-0.28487998247,-0.00056,
,,,-0.28483998775,-0.00072,
,,,-0.28479999304,-0.00072,
,,,-0.28475999832,-0.00072,
,,,-0.28472000360,-0.00072,
,,,-0.28467997909,-0.00056,
,,,-0.28463998437,-0.00056,
,,,-0.28459998965,-0.00064,
,,,-0.28455999494,-0.00056,
,,,-0.28452000022,-0.00056,
,,,-0.28448000550,-0.00048,
,,,-0.28443998098,-0.00056,
,,,-0.28439998627,-0.00072,
,,,-0.28435999155,-0.00080,
,,,-0.28431999683,-0.00072,
,,,-0.28428000212,-0.00072,
,,,-0.28424000740,-0.00064,
,,,-0.28419998288,-0.00056,
,,,-0.28415998816,-0.00064,
,,,-0.28411999345,-0.00064,
,,,-0.28407999873,-0.00056,
,,,-0.28404000401,-0.00072,
,,,-0.28399997950,-0.00072,
,,,-0.28395998478,-0.00064,
,,,-0.28391999006,-0.00056,
,,,-0.28387999535,-0.00056,
,,,-0.28384000063,-0.00064,
,,,-0.28380000591,-0.00056,
,,,-0.28375998139,-0.00072,
,,,-0.28371998668,-0.00072,
,,,-0.28367999196,-0.00056,
,,,-0.28363999724,-0.00056,
,,,-0.28360000253,-0.00072,
,,,-0.28355997801,-0.00072,
,,,-0.28351998329,-0.00080,
,,,-0.28347998857,-0.00072,
,,,-0.28343999386,-0.00072,
,,,-0.28339999914,-0.00080,
,,,-0.28336000443,-0.00072,
,,,-0.28331997991,-0.00080,
,,,-0.28327998519,-0.00056,
,,,-0.28323999047,-0.00072,
,,,-0.28319999576,-0.00072,
